net_name,driver_pin,sink_pins,fanout
n_5351,g152788__7098/Y,['u0_slt9_r_reg\\[14\\]/D'],1
n_5352,g152786__8246/Y,['u0_slt9_r_reg\\[15\\]/D'],1
n_5353,g152784__5122/Y,['u0_slt9_r_reg\\[16\\]/D'],1
n_5354,g152782__1705/Y,['u0_slt9_r_reg\\[17\\]/D'],1
n_5355,g152780__2802/Y,['u0_slt9_r_reg\\[18\\]/D'],1
n_5356,g152778__1617/Y,['u0_slt9_r_reg\\[19\\]/D'],1
n_5357,g152776__3680/Y,['u0_slt8_r_reg\\[0\\]/D'],1
n_5358,g152774__6783/Y,['u0_slt8_r_reg\\[1\\]/D'],1
n_5359,g152772__5526/Y,['u0_slt8_r_reg\\[2\\]/D'],1
n_5360,g152770__8428/Y,['u0_slt8_r_reg\\[3\\]/D'],1
n_5361,g152768__4319/Y,['u0_slt8_r_reg\\[4\\]/D'],1
n_5362,g152766__6260/Y,['u0_slt8_r_reg\\[5\\]/D'],1
n_5363,g152764__5107/Y,['u0_slt8_r_reg\\[6\\]/D'],1
n_5364,g152762__2398/Y,['u0_slt8_r_reg\\[7\\]/D'],1
n_5365,g152760__5477/Y,['u0_slt8_r_reg\\[8\\]/D'],1
n_5366,g152758__6417/Y,['u0_slt8_r_reg\\[9\\]/D'],1
n_5367,g152756__7410/Y,['u0_slt8_r_reg\\[10\\]/D'],1
n_5368,g152754__1666/Y,['u0_slt8_r_reg\\[11\\]/D'],1
n_5369,g152752__2346/Y,['u0_slt8_r_reg\\[12\\]/D'],1
n_5370,g152750__2883/Y,['u0_slt8_r_reg\\[13\\]/D'],1
n_5371,g152748__9945/Y,['u0_slt8_r_reg\\[14\\]/D'],1
n_5372,g152746__9315/Y,['u0_slt8_r_reg\\[15\\]/D'],1
n_5373,g152744__6161/Y,['u0_slt8_r_reg\\[16\\]/D'],1
n_5374,g152742__4733/Y,['u0_slt8_r_reg\\[17\\]/D'],1
n_5375,g152740__7482/Y,['u0_slt8_r_reg\\[18\\]/D'],1
n_5376,g152738__5115/Y,['u0_slt8_r_reg\\[19\\]/D'],1
n_5377,g152736__1881/Y,['u0_slt7_r_reg\\[0\\]/D'],1
n_5378,g152734__6131/Y,['u0_slt7_r_reg\\[1\\]/D'],1
n_5379,g152732__7098/Y,['u0_slt7_r_reg\\[2\\]/D'],1
n_5380,g152730__8246/Y,['u0_slt7_r_reg\\[3\\]/D'],1
n_5381,g152728__5122/Y,['u0_slt7_r_reg\\[4\\]/D'],1
n_5382,g152726__1705/Y,['u0_slt7_r_reg\\[5\\]/D'],1
n_5383,g152724__2802/Y,['u0_slt7_r_reg\\[6\\]/D'],1
n_5384,g152722__1617/Y,['u0_slt7_r_reg\\[7\\]/D'],1
n_5385,g152720__3680/Y,['u0_slt7_r_reg\\[8\\]/D'],1
n_5386,g152718__6783/Y,['u0_slt7_r_reg\\[9\\]/D'],1
n_5387,g152716__5526/Y,['u0_slt7_r_reg\\[10\\]/D'],1
n_5388,g152714__8428/Y,['u0_slt7_r_reg\\[11\\]/D'],1
n_5389,g152712__4319/Y,['u0_slt7_r_reg\\[12\\]/D'],1
n_5390,g152710__6260/Y,['u0_slt7_r_reg\\[13\\]/D'],1
n_5391,g152708__5107/Y,['u0_slt7_r_reg\\[14\\]/D'],1
n_5392,g152706__2398/Y,['u0_slt7_r_reg\\[15\\]/D'],1
n_5393,g152704__5477/Y,['u0_slt7_r_reg\\[16\\]/D'],1
n_5394,g152702__6417/Y,['u0_slt7_r_reg\\[17\\]/D'],1
n_5395,g152700__7410/Y,['u0_slt7_r_reg\\[18\\]/D'],1
n_5396,g152698__1666/Y,['u0_slt7_r_reg\\[19\\]/D'],1
n_5397,g152696__2346/Y,['u0_slt6_r_reg\\[0\\]/D'],1
n_5398,g152694__2883/Y,['u0_slt6_r_reg\\[1\\]/D'],1
n_5399,g152692__9945/Y,['u0_slt6_r_reg\\[2\\]/D'],1
n_5400,g152690__9315/Y,['u0_slt6_r_reg\\[3\\]/D'],1
n_5401,g152688__6161/Y,['u0_slt6_r_reg\\[4\\]/D'],1
n_5402,g152686__4733/Y,['u0_slt6_r_reg\\[5\\]/D'],1
n_5403,g152684__7482/Y,['u0_slt6_r_reg\\[6\\]/D'],1
n_5404,g152682__5115/Y,['u0_slt6_r_reg\\[7\\]/D'],1
n_5405,g152680__1881/Y,['u0_slt6_r_reg\\[8\\]/D'],1
n_5406,g152678__6131/Y,['u0_slt6_r_reg\\[9\\]/D'],1
n_5407,g152676__7098/Y,['u0_slt6_r_reg\\[10\\]/D'],1
n_5408,g152674__8246/Y,['u0_slt6_r_reg\\[11\\]/D'],1
n_5409,g152672__5122/Y,['u0_slt6_r_reg\\[12\\]/D'],1
n_5410,g152670__1705/Y,['u0_slt6_r_reg\\[13\\]/D'],1
n_5411,g152668__2802/Y,['u0_slt6_r_reg\\[14\\]/D'],1
n_5412,g152666__1617/Y,['u0_slt6_r_reg\\[15\\]/D'],1
n_5413,g152664__3680/Y,['u0_slt6_r_reg\\[16\\]/D'],1
n_5414,g152662__6783/Y,['u0_slt6_r_reg\\[17\\]/D'],1
n_5415,g152660__5526/Y,['u0_slt6_r_reg\\[18\\]/D'],1
n_5416,g152658__8428/Y,['u0_slt6_r_reg\\[19\\]/D'],1
n_5417,g152656__4319/Y,['u0_slt5_r_reg\\[0\\]/D'],1
n_5418,g152654__6260/Y,['u0_slt5_r_reg\\[1\\]/D'],1
n_5419,g152652__5107/Y,['u0_slt5_r_reg\\[2\\]/D'],1
n_5420,g152650__2398/Y,['u0_slt5_r_reg\\[3\\]/D'],1
n_5421,g152648__5477/Y,['u0_slt5_r_reg\\[4\\]/D'],1
n_5422,g152646__6417/Y,['u0_slt5_r_reg\\[5\\]/D'],1
n_5423,g152644__7410/Y,['u0_slt5_r_reg\\[6\\]/D'],1
n_5424,g152642__1666/Y,['u0_slt5_r_reg\\[7\\]/D'],1
n_5425,g152640__2346/Y,['u0_slt5_r_reg\\[8\\]/D'],1
n_5426,g152638__2883/Y,['u0_slt5_r_reg\\[9\\]/D'],1
n_5427,g152636__9945/Y,['u0_slt5_r_reg\\[10\\]/D'],1
n_5428,g152634__9315/Y,['u0_slt5_r_reg\\[11\\]/D'],1
n_5429,g152632__6161/Y,['u0_slt5_r_reg\\[12\\]/D'],1
n_543,g168980/Y,"['g180464/A2', 'g154316__3680/C']",2
n_5430,g152630__4733/Y,['u0_slt5_r_reg\\[13\\]/D'],1
n_5431,g152628__7482/Y,['u0_slt5_r_reg\\[14\\]/D'],1
n_5432,g152626__5115/Y,['u0_slt5_r_reg\\[15\\]/D'],1
n_5433,g152624__1881/Y,['u0_slt5_r_reg\\[16\\]/D'],1
n_5434,g152622__6131/Y,['u0_slt5_r_reg\\[17\\]/D'],1
n_5435,g152620__7098/Y,['u0_slt5_r_reg\\[18\\]/D'],1
n_5436,g152618__8246/Y,['u0_slt5_r_reg\\[19\\]/D'],1
n_5437,g152616__5122/Y,['u0_slt4_r_reg\\[0\\]/D'],1
n_5438,g152614__1705/Y,['u0_slt4_r_reg\\[1\\]/D'],1
n_5439,g152612__2802/Y,['u0_slt4_r_reg\\[2\\]/D'],1
n_5440,g152610__1617/Y,['u0_slt4_r_reg\\[3\\]/D'],1
n_5441,g152608__3680/Y,['u0_slt4_r_reg\\[4\\]/D'],1
n_5442,g152606__6783/Y,['u0_slt4_r_reg\\[5\\]/D'],1
n_5443,g152604__5526/Y,['u0_slt4_r_reg\\[6\\]/D'],1
n_5444,g152602__8428/Y,['u0_slt4_r_reg\\[7\\]/D'],1
n_5445,g152600__4319/Y,['u0_slt4_r_reg\\[8\\]/D'],1
n_5446,g152598__6260/Y,['u0_slt4_r_reg\\[9\\]/D'],1
n_5447,g152596__5107/Y,['u0_slt4_r_reg\\[10\\]/D'],1
n_5448,g152594__2398/Y,['u0_slt4_r_reg\\[11\\]/D'],1
n_5449,g152592__5477/Y,['u0_slt4_r_reg\\[12\\]/D'],1
n_5450,g152590__6417/Y,['u0_slt4_r_reg\\[13\\]/D'],1
n_5451,g152588__7410/Y,['u0_slt4_r_reg\\[14\\]/D'],1
n_5452,g152586__1666/Y,['u0_slt4_r_reg\\[15\\]/D'],1
n_5453,g152584__2346/Y,['u0_slt4_r_reg\\[16\\]/D'],1
n_5454,g152582__2883/Y,['u0_slt4_r_reg\\[17\\]/D'],1
n_5455,g152580__9945/Y,['u0_slt4_r_reg\\[18\\]/D'],1
n_5456,g152578__9315/Y,['u0_slt4_r_reg\\[19\\]/D'],1
n_54564,g472/Y,['g471/A1'],1
n_54566,g471/Y,['u5_dout_reg\\[5\\]/D'],1
n_5457,g152576__6161/Y,['u0_slt3_r_reg\\[0\\]/D'],1
n_5458,g152574__4733/Y,['u0_slt3_r_reg\\[1\\]/D'],1
n_5459,g152572__7482/Y,['u0_slt3_r_reg\\[2\\]/D'],1
n_5460,g152570__5115/Y,['u0_slt3_r_reg\\[3\\]/D'],1
n_5461,g152568__1881/Y,['u0_slt3_r_reg\\[4\\]/D'],1
n_5462,g152566__6131/Y,['u0_slt3_r_reg\\[5\\]/D'],1
n_5463,g152564__7098/Y,['u0_slt3_r_reg\\[6\\]/D'],1
n_5464,g152562__8246/Y,['u0_slt3_r_reg\\[7\\]/D'],1
n_5465,g152560__5122/Y,['u0_slt3_r_reg\\[8\\]/D'],1
n_5466,g152558__1705/Y,['u0_slt3_r_reg\\[9\\]/D'],1
n_5467,g152556__2802/Y,['u0_slt3_r_reg\\[10\\]/D'],1
n_5468,g152554__1617/Y,['u0_slt3_r_reg\\[11\\]/D'],1
n_5469,g152552__3680/Y,['u0_slt3_r_reg\\[12\\]/D'],1
n_5470,g152550__6783/Y,['u0_slt3_r_reg\\[13\\]/D'],1
n_5471,g152548__5526/Y,['u0_slt3_r_reg\\[14\\]/D'],1
n_5472,g152546__8428/Y,['u0_slt3_r_reg\\[15\\]/D'],1
n_5473,g152544__4319/Y,['u0_slt3_r_reg\\[16\\]/D'],1
n_5474,g152542__6260/Y,['u0_slt3_r_reg\\[17\\]/D'],1
n_5475,g152540__5107/Y,['u0_slt3_r_reg\\[18\\]/D'],1
n_5476,g152538__2398/Y,['u0_slt3_r_reg\\[19\\]/D'],1
n_5477,g152536__5477/Y,['u0_slt2_r_reg\\[0\\]/D'],1
n_5478,g152534__6417/Y,['u0_slt2_r_reg\\[1\\]/D'],1
n_5479,g152532__7410/Y,['u0_slt2_r_reg\\[2\\]/D'],1
n_5480,g152530__1666/Y,['u0_slt2_r_reg\\[3\\]/D'],1
n_5481,g152528__2346/Y,['u0_slt2_r_reg\\[4\\]/D'],1
n_5482,g152526__2883/Y,['u0_slt2_r_reg\\[5\\]/D'],1
n_5483,g152524__9945/Y,['u0_slt2_r_reg\\[6\\]/D'],1
n_5484,g152522__9315/Y,['u0_slt2_r_reg\\[7\\]/D'],1
n_5485,g152520__6161/Y,['u0_slt2_r_reg\\[8\\]/D'],1
n_5486,g152518__4733/Y,['u0_slt2_r_reg\\[9\\]/D'],1
n_5487,g152516__7482/Y,['u0_slt2_r_reg\\[10\\]/D'],1
n_5488,g152514__5115/Y,['u0_slt2_r_reg\\[11\\]/D'],1
n_5489,g152512__1881/Y,['u0_slt2_r_reg\\[12\\]/D'],1
n_549,,"['g185556/B', 'g175414/B1', 'g155575/A2']",3
n_5490,g152510__6131/Y,['u0_slt2_r_reg\\[13\\]/D'],1
n_5491,g152508__7098/Y,['u0_slt2_r_reg\\[14\\]/D'],1
n_5492,g152506__8246/Y,['u0_slt2_r_reg\\[15\\]/D'],1
n_5493,g152504__5122/Y,['u0_slt2_r_reg\\[16\\]/D'],1
n_5494,g152502__1705/Y,['u0_slt2_r_reg\\[17\\]/D'],1
n_5495,g152500__2802/Y,['u0_slt2_r_reg\\[18\\]/D'],1
n_5496,g152498__1617/Y,['u0_slt2_r_reg\\[19\\]/D'],1
n_5497,g152496__3680/Y,['u0_slt1_r_reg\\[0\\]/D'],1
n_5498,g152494__6783/Y,['u0_slt1_r_reg\\[1\\]/D'],1
n_5499,g152492__5526/Y,['u0_slt1_r_reg\\[2\\]/D'],1
n_55,g160067/Y,['g158108/A2'],1
n_550,g175814/Y,"['g175892/A2', 'g175813/A']",2
n_5500,g152490__8428/Y,['u0_slt1_r_reg\\[3\\]/D'],1
n_5501,g152488__4319/Y,['u0_slt1_r_reg\\[4\\]/D'],1
n_5502,g152486__6260/Y,['u0_slt1_r_reg\\[5\\]/D'],1
n_5503,g152484__5107/Y,['u0_slt1_r_reg\\[6\\]/D'],1
n_5504,g152482__2398/Y,['u0_slt1_r_reg\\[7\\]/D'],1
n_5505,g152480__5477/Y,['u0_slt1_r_reg\\[8\\]/D'],1
n_5506,g152478__6417/Y,['u0_slt1_r_reg\\[9\\]/D'],1
n_5507,g152476__7410/Y,['u0_slt1_r_reg\\[10\\]/D'],1
n_5508,g152474__1666/Y,['u0_slt1_r_reg\\[11\\]/D'],1
n_5509,g152472__2346/Y,['u0_slt1_r_reg\\[12\\]/D'],1
n_5510,g152470__2883/Y,['u0_slt1_r_reg\\[13\\]/D'],1
n_5511,g152468__9945/Y,['u0_slt1_r_reg\\[14\\]/D'],1
n_5512,g152466__9315/Y,['u0_slt1_r_reg\\[15\\]/D'],1
n_5513,g152464__6161/Y,['u0_slt1_r_reg\\[16\\]/D'],1
n_5514,g152462__4733/Y,['u0_slt1_r_reg\\[17\\]/D'],1
n_5515,g152460__7482/Y,['u0_slt1_r_reg\\[18\\]/D'],1
n_5516,g152458__5115/Y,['u0_slt1_r_reg\\[19\\]/D'],1
n_5517,g152456__1881/Y,['u0_slt0_r_reg\\[0\\]/D'],1
n_5518,g152454__6131/Y,['u0_slt0_r_reg\\[1\\]/D'],1
n_5519,g152452__7098/Y,['u0_slt0_r_reg\\[2\\]/D'],1
n_552,g159852/Y,"['g167911/B1', 'g155573/A2', 'g155567/C']",3
n_5520,g152450__8246/Y,['u0_slt0_r_reg\\[3\\]/D'],1
n_5521,g152448__5122/Y,['u0_slt0_r_reg\\[4\\]/D'],1
n_5522,g156921/Y,"['g152748__9945/A2', 'g152698__1666/A2', 'g152688__6161/A2', 'g152682__5115/A2', 'g152664__3680/A2', 'g152602__8428/A2', 'g152550__6783/A2', 'g152490__8428/B', 'g152446__1705/B', 'g152426__2398/A2', 'drc_buf_sp165148/A', 'drc_buf_sp165147/A', 'drc_buf_sp165146/A']",13
n_5523,g152446__1705/Y,['u0_slt0_r_reg\\[5\\]/D'],1
n_5524,g152444__2802/Y,['u0_slt0_r_reg\\[6\\]/D'],1
n_5525,g152442__1617/Y,['u0_slt0_r_reg\\[7\\]/D'],1
n_5526,g152440__3680/Y,['u0_slt0_r_reg\\[8\\]/D'],1
n_5527,g152438__6783/Y,['u0_slt0_r_reg\\[9\\]/D'],1
n_5528,g152436__5526/Y,['u0_slt0_r_reg\\[10\\]/D'],1
n_5529,g156919/Y,"['drc_buf_sp164984/A', 'drc_buf_sp164983/A', 'drc_buf_sp164982/A', 'drc_buf_sp164981/A', 'drc_buf_sp164980/A', 'drc_buf_sp164979/A', 'drc_buf_sp164978/A', 'drc_buf_sp164977/A']",8
n_5530,g152434__8428/Y,['u0_slt0_r_reg\\[11\\]/D'],1
n_5532,g156920/Y,"['drc_buf_sp165271/A', 'drc_buf_sp165270/A']",2
n_5533,g152432__4319/Y,['u0_slt0_r_reg\\[12\\]/D'],1
n_5534,g152430__6260/Y,['u0_slt0_r_reg\\[13\\]/D'],1
n_5536,g152428__5107/Y,['u0_slt0_r_reg\\[14\\]/D'],1
n_5537,g152426__2398/Y,['u0_slt0_r_reg\\[15\\]/D'],1
n_556,g159863/Y,"['g218860/A2', 'g191982/B', 'g170248/A1']",3
n_557,g159887/Y,"['g159145/B', 'g153625__179916/C', 'g153591__6783/B']",3
n_56,g160087/Y,['g172217/A2'],1
n_560,g159082/Y,['u1_sr_reg\\[0\\]/D'],1
n_56056,g204761/Y,['g312/A'],1
n_56057,g204762/Y,['g312/B'],1
n_56059,g204759/Y,['g196989/B'],1
n_56060,,['g154114__200937/A1'],1
n_56062,g204765/Y,['g154345__5107/B'],1
n_5674,fopt162394/Y,"['g157080/A1', 'g154323__5477/B']",2
n_56842,g205395/Y,"['fanout374/A', 'g50/B2', 'g212120/B2', 'g205416/B1']",4
n_56844,g205396/Y,['g202323/A'],1
n_56845,g205397/Y,[],0
n_56846,g205398/Y,['g173047/A'],1
n_56847,g205399/Y,"['g212936/A1', 'g182485/A']",2
n_56848,g205400/Y,"['g184496/A', 'g179414/A']",2
n_56849,g205401/Y,['g157991/A'],1
n_56850,,['g153975__213703/B1'],1
n_56851,g205403/Y,['g175146/B'],1
n_56852,g205404/Y,['g180246/B'],1
n_56853,g205405/Y,['g192950/B'],1
n_56854,g205406/Y,['g216619/B'],1
n_56855,g205407/Y,['g184212/B'],1
n_56856,,['g192579/B'],1
n_56857,g205409/Y,['g66/B'],1
n_56858,g205410/Y,['g202383/A'],1
n_56859,g205411/Y,['g171468/A'],1
n_56860,g205412/Y,['g188803/B'],1
n_56861,,"['g212384/B', 'g212383/B']",2
n_56863,,['g157898/A'],1
n_56864,g205416/Y,['g1365/B'],1
n_56865,g205417/Y,"['g219107/B2', 'g172218/A2', 'g158292/B', 'g158076/B2', 'g158075/B2', 'g158073/B2', 'g158072/B2']",7
n_56866,g205420/Y,['g205419/A'],1
n_56867,g205421/Y,['g205419/B'],1
n_56868,g205419/Y,"['g205423/A', 'g153886__205418/A1', 'g153830__205422/A2']",3
n_56869,g153886__205418/Y,['u7_dout_reg\\[1\\]/D'],1
n_5687,fopt162402/Y,"['g200463/A1', 'g188047/B2']",2
n_56870,g153830__205422/Y,['u7_dout_reg\\[3\\]/D'],1
n_56871,g205423/Y,['g157028/C'],1
n_56879,fopt205429/Y,"['g171504/A2', 'g171495/A2', 'g171492/A2', 'g171489/A2']",4
n_56881,fopt205430/Y,"['g213833/A2', 'g210439/A2', 'g196639/A2', 'g171473/A2']",4
n_5691,fopt200647/Y,"['g200463/B1', 'g188047/A2', 'fopt162402/A']",3
n_57,g159486/Y,['g166485/B2'],1
n_57041,,"['g154354__6161/A2', 'g154120__4319/A1']",2
n_5706,fopt162413/Y,"['g756/A1', 'g154375__189850/B']",2
n_57084,g205538/Y,"['g224667/C2', 'g177284/B', 'g171528/A2', 'g156931/B2', 'g156929/B1']",5
n_57289,g205710/Y,"['g157741/A', 'g157642/A']",2
n_573,fopt164092/Y,"['g174910/A', 'g170083/B', 'g167924/B1', 'g159919/A', 'g157644/A', 'g157641/A', 'g157477/B']",7
n_5741,fopt162431/Y,"['g180067/B', 'g180064/A']",2
n_5748,fopt162437/Y,"['g212233/B', 'g181785/A', 'g176147/B']",3
n_57733,g206130/Y,['g165/C'],1
n_57758,g206150/Y,['g206149/A1'],1
n_57759,,['g206149/A2'],1
n_57760,g206149/Y,['u7_wp_reg\\[0\\]/D'],1
n_5789,fopt8/Y,['g213702/A2'],1
n_57963,g206338/Y,['g206337/A1'],1
n_57964,g223715/Y,"['g223713/B', 'g206337/A2']",2
n_57965,g206339/Y,"['g206337/C', 'g186516/C', 'g159840/A', 'g158306/B']",4
n_57966,g206337/Y,['u6_wp_reg\\[0\\]/D'],1
n_58,g159432/Y,['g158152/B1'],1
n_58150,g329/Y,['u8_status_reg\\[1\\]/D'],1
n_5845,g162472/Y,['u6_status_reg\\[1\\]/D'],1
n_5846,g162473/Y,['u4_status_reg\\[1\\]/D'],1
n_5847,g162474/Y,['u3_status_reg\\[1\\]/D'],1
n_5848,g162475/Y,['u5_status_reg\\[1\\]/D'],1
n_5849,g162476/Y,[],0
n_58646,,"['g212233/A1', 'g206949/A']",2
n_58647,g206952/Y,['g206951/A'],1
n_58648,g206953/Y,['g206951/B'],1
n_58649,g206951/Y,"['g206949/B', 'g186709/A']",2
n_58650,g206949/Y,"['u5_rp_reg\\[0\\]/SI', 'g212234/A1']",2
n_58710,g207000/Y,['g1809/A1'],1
n_58734,g234/Y,"['g233/A1', 'g162473/B']",2
n_58735,g233/Y,['u18_int_set_reg\\[2\\]/D'],1
n_588,g159233/Y,['g157295/C'],1
n_589,,['g212377/B'],1
n_58959,g207117/Y,"['fanout438/A', 'g158346/A1', 'g200567/A1', 'g176906/A1', 'g169026/A1']",5
n_58960,g207116/Y,"['g176922/A', 'g169219/A2']",2
n_59,g159441/Y,['g166613/A2'],1
n_59252,g207382/Y,['g219109/A1'],1
n_59256,g207385/Y,"['g212411/A2', 'g158108/B2', 'g158104/B2', 'g158103/B2', 'g158101/B2']",5
n_59338,g207468/Y,['g207467/A1'],1
n_59339,g207469/Y,"['g207467/A2', 'g172217/A1', 'g158084/A1', 'g158070/A1']",4
n_59340,,['g207467/B'],1
n_59341,g207467/Y,['g163909/B'],1
n_59474,g207595/Y,"['g224641/B2', 'g207598/A1', 'g201225/B2', 'g191894/A1', 'g177066/B2', 'g163932/A2', 'g163931/A2', 'g163930/A2', 'g163929/A1', 'g163923/A2', 'g158/A2']",11
n_59476,g207598/Y,['g207597/A'],1
n_59477,g207597/Y,"['g157701/A', 'g153890__219221/A1', 'g153842__8246/B2']",3
n_59639,g114/Y,"['g94/A2', 'g77/A1', 'g472/B1', 'g273/A1', 'g193966/A1', 'g163908/A1', 'g109/A1']",7
n_59640,g207748/Y,"['g154370__189852/B', 'g109/A2']",2
n_59641,g207749/Y,['g109/B'],1
n_59642,g207750/Y,['g109/C'],1
n_59643,g109/Y,['g73/A1'],1
n_59644,g207751/Y,['g472/A2'],1
n_597,g158362/Y,[],0
n_59759,g207843/Y,['g169906/B'],1
n_59763,g207849/Y,"['g207848/B1', 'g184164/A']",2
n_59764,g207848/Y,['g157296/A'],1
n_6,g159431/Y,['g212411/A1'],1
n_603,,['g158517/A'],1
n_6044,g162672/Y,['g125/B'],1
n_60456,g208465/Y,['u10_mem_reg\\[1\\]\\[29\\]/D'],1
n_6051,g162680/Y,['g191422/B'],1
n_60588,g208588/Y,['u6_mem_reg\\[3\\]\\[14\\]/D'],1
n_6065,g162693/Y,['g157907/B'],1
n_607,g158982/Y,['g154846/C'],1
n_6071,fopt162699/Y,"['g219105/B2', 'g212183/B2', 'g170091/B2', 'g169903/B2', 'g158144/B1']",5
n_608,g159663/Y,"['g166492/B1', 'g159662/A']",2
n_60873,g208863/Y,"['fanout333/A', 'g153381__8246/B2']",2
n_60874,g208862/Y,['u9_mem_reg\\[1\\]\\[1\\]/D'],1
n_6115,fopt162739/Y,['g153973__5526/A1'],1
n_6122,fopt176671/Y,"['g199219/A1', 'g189100/A2', 'g154337__7098/A1', 'g154335__1881/A1', 'g154334__5115/A1', 'g154333__7482/A1', 'g154332__4733/A2', 'g154331__176675/A2', 'g154330__9315/A1']",9
n_61228,g209205/Y,"['g222985/B1', 'g222740/B1', 'g222537/B1', 'g215498/B2', 'g213855/B1', 'g209203/B2', 'g208588/B2', 'g199637/B1', 'g196865/B1', 'g195965/B2', 'g195458/B2', 'g195072/B2', 'g195068/B2', 'g195063/B2', 'g195056/B2', 'g166878/A2']",16
n_61229,g209203/Y,['u6_mem_reg\\[3\\]\\[7\\]/D'],1
n_61242,g209219/Y,"['fanout349/A', 'fanout348/A', 'g209218/A1']",3
n_61243,,"['g209218/A2', 'g172949/A2', 'g154095__198358/A2', 'g153862__6417/A2']",4
n_61244,g209220/Y,"['g209218/B2', 'g187476/B2', 'g153927__178456/B2', 'g153925__178457/B2', 'g153923__178453/B2', 'g153922__178454/B2', 'g153919__178452/B2', 'g153918__178455/B2', 'g153774__178442/B2', 'g153773__188371/B1', 'g153772__178444/B2', 'g153771__178445/B1', 'g153770__178446/B2', 'g153768__178448/B2', 'g153767__178449/B1', 'g153766__178451/B2']",16
n_61245,g209218/Y,['u10_mem_reg\\[3\\]\\[11\\]/D'],1
n_6136,fopt162752/Y,['g155029/B'],1
n_6138,fopt162754/Y,"['g189103/B2', 'g180353/A', 'g154241/B']",3
n_6141,fopt162757/Y,['g175200/A'],1
n_6144,fopt162758/Y,"['g206130/A1', 'g165/A2', 'g154190/A']",3
n_6146,fopt162760/Y,['fopt162758/A'],1
n_616,g158901/Y,['g175821/B'],1
n_61773,g209708/Y,['u11_mem_reg\\[2\\]\\[20\\]/D'],1
n_61785,g209722/Y,"['fanout347/A', 'g196136/A2']",2
n_61786,g209721/Y,['u11_mem_reg\\[2\\]\\[0\\]/D'],1
n_61883,g209801/Y,['u10_mem_reg\\[1\\]\\[10\\]/D'],1
n_61885,g209803/Y,['u10_mem_reg\\[1\\]\\[3\\]/D'],1
n_61887,g209805/Y,['u10_mem_reg\\[1\\]\\[1\\]/D'],1
n_61889,g209807/Y,['u10_mem_reg\\[1\\]\\[0\\]/D'],1
n_61895,g209813/Y,['u10_mem_reg\\[1\\]\\[20\\]/D'],1
n_61901,g209819/Y,['u10_mem_reg\\[1\\]\\[22\\]/D'],1
n_61957,g209875/Y,['u10_mem_reg\\[1\\]\\[28\\]/D'],1
n_61963,g209881/Y,['u10_mem_reg\\[1\\]\\[25\\]/D'],1
n_62,g160076/Y,['g158087/A1'],1
n_62124,g210032/Y,['u10_mem_reg\\[1\\]\\[24\\]/D'],1
n_6232,g162845/Y,['g157606/B'],1
n_624,g159088/Y,['g202203/B'],1
n_6242,fopt162854/Y,['g153972__182369/A2'],1
n_6248,fopt162859/Y,['g200239/B'],1
n_6249,fopt162860/Y,"['g163948/A', 'g163947/B']",2
n_625,g159146/Y,"['g168335/A', 'g154433__5122/A']",2
n_62612,g210419/Y,['g210418/A'],1
n_62613,g210420/Y,['g210418/B'],1
n_62614,g210418/Y,"['g210458/B2', 'g210417/A1', 'g154003__1666/A2', 'g153768__178448/A2']",4
n_62615,g210417/Y,['u10_mem_reg\\[2\\]\\[2\\]/D'],1
n_62634,g210439/Y,['u13_crac_r_reg\\[5\\]/D'],1
n_62657,g210458/Y,['u10_mem_reg\\[1\\]\\[2\\]/D'],1
n_62717,,['g210505/A2'],1
n_62718,g210505/Y,['u7_dout_reg\\[17\\]/D'],1
n_62918,g210669/Y,"['g210671/B', 'g188088/A2', 'g188086/B', 'g158311/C', 'g152438__6783/B1']",5
n_62919,g210670/Y,['fanout437/A'],1
n_62920,g210671/Y,['u14_u2_en_out_l2_reg/D'],1
n_62940,g210690/Y,"['g212247/A1', 'g202302/A2', 'g200147/B1', 'g186030/A2', 'g179687/A2', 'g178289/A2', 'g170621/B1', 'g167895/A1', 'g166135/A2', 'g166125/A1', 'g166118/A2']",11
n_6295,g162904/Y,['g187491/B'],1
n_6297,g162906/Y,['g192438/A'],1
n_6299,g162909/Y,['g154320__200834/A2'],1
n_63,g159496/Y,['g156706/A1'],1
n_6301,g162910/Y,['g157945/B'],1
n_633,g159186/Y,"['g159022/B', 'g158984/B', 'g158894/A', 'g157291/B']",4
n_634,g159802/Y,"['g159178/B', 'g159034/A', 'g159022/A', 'g158984/A', 'g158216/C']",5
n_635,g158984/Y,['g157513/A1'],1
n_636,g159333/Y,"['g205538/A', 'g201215/A', 'g180359/A', 'g180358/A', 'g169182/A']",5
n_63778,g211398/Y,['g183946/B'],1
n_63785,g211407/Y,['fanout373/A'],1
n_63786,g211406/Y,['g186856/B'],1
n_63999,g211606/Y,"['g211605/B', 'g178215/A2', 'g175899/B', 'g175898/B', 'g175895/C', 'g175892/A1']",6
n_64,g160063/Y,['u12_dout_reg\\[1\\]/D'],1
n_640,g159332/Y,"['g159247/A', 'g159073/A', 'g159065/A', 'g158846/B', 'g157554/A2']",5
n_64000,g211605/Y,['u26_ps_cnt_reg\\[4\\]/D'],1
n_64014,g67/Y,['g212653/C'],1
n_64102,g211697/Y,"['g154320__200834/B', 'g154186__6783/A']",2
n_64103,g211698/Y,"['g178/B1', 'g165/A1']",2
n_64133,g2/Y,['g156119/A'],1
